Time|User|Action|Id|Table|Fields
15/04/2017 02:57:29|admin|edit|13|import_stock|NK0009999-1492207200-41---0-Dau---1

15/04/2017 03:07:20|admin|delete|12|import_stock|

15/04/2017 03:08:12|admin|add|14|import_stock|NK0002-1491429600-41----nk---1

15/04/2017 03:08:48|admin|edit|14|import_stock|NK0002-1491429600-41---0-nk---1

15/04/2017 03:18:47|admin|edit|6|export_stock|XK9999-1490997600-41-XK-1-1

15/04/2017 03:19:24|admin|edit|6|export_stock|XK9999-1490997600-41-XK-1-1

15/04/2017 03:23:45|admin|edit|14|import_stock|NK0002-1491429600-41---0-nk---1

15/04/2017 03:24:51|admin|edit|14|import_stock|NK0002-1491429600-41---0-nk---1

15/04/2017 03:25:03|admin|edit|14|import_stock|NK0002-1491429600-41---0-nk---1

15/04/2017 22:54:13|admin|edit|6|export_stock|XK9999-1490997600-41-XK-1-1

15/04/2017 22:54:34|admin|edit|6|export_stock|XK9999-1490997600-41-XK-1-1

15/04/2017 23:00:26|admin|edit|6|export_stock|XK9999-1490997600-41-XK-1-1

15/04/2017 23:01:50|admin|add|7|export_stock|k-1492120800-41-k-1-1

15/04/2017 23:05:43|admin|delete|7|export_stock|

16/04/2017 13:48:21|admin|add|1|export_stock|AA/334-000563-1-9091-909-12180

16/04/2017 14:02:46|admin|add|2|export_stock|AB--2-20000--12180

16/04/2017 14:15:02|admin|delete|1|toll_cost|

16/04/2017 15:54:06|admin|edit|2|toll_cost|AB--2-20000-0-12180

16/04/2017 15:56:11|admin|delete|2|toll_cost|

16/04/2017 15:56:30|admin|add|3|export_stock|AA32/2-0084342-1-9091-909-12180

16/04/2017 15:57:28|admin|edit|3|toll_cost|AA32/2-0084342-1-9091-909-12180

16/04/2017 17:10:49|admin|edit|4|export_stock|XK001-1492293600-41-XK-41-1

16/04/2017 19:11:31|admin|edit|14|import_stock|NK0002-1491429600-41-333432-1492207200-1-nk---1

16/04/2017 19:24:55|admin|edit|14|import_stock|NK0002-1491429600-41-333432-1492207200-1-nk---1

16/04/2017 19:26:31|admin|edit|14|import_stock|NK0002-1491429600-41-333432-1492207200-1-nk---1

16/04/2017 19:27:43|admin|edit|14|import_stock|NK0002-1491429600-41-333432-1492207200-1-nk---1

16/04/2017 20:04:14|admin|edit|3|toll_cost|AA32/2-0084342-1492034400-1-9091-909-12180

16/04/2017 20:04:51|admin|edit|3|toll_cost|AA32/2-0084342-1492034400-2-20000--12180

16/04/2017 20:05:06|admin|edit|3|toll_cost|AA32/2-0084342-1492034400-1-9091-909-12180

16/04/2017 21:36:00|admin|add|2414|excess|1-3-5-2017-0-0-0-12180

16/04/2017 21:36:00|admin|edit|12180|shipment|1-2-1-1-1-4500-3-10000-0-0-0-12573-1493503200-2-1-1--0-0--0--0---0-0--1-0--0--0--0--0-200000-3--1-5000-3-45000000-31000-44980000-0-20000

16/04/2017 21:37:28|admin|edit|12180|shipment|1-2-1-1-1-4500-3-10000-0-0-0-12573-1493503200-2-1-1--0-0--0--0---0-0--1-0--0--0--0--0-200000-3--1-5000-3-45000000-40000-44980000-0-20000

17/04/2017 02:36:22|admin|lock|12179|shipment|0

17/04/2017 02:38:03|admin|complete|12179|shipment|

17/04/2017 02:38:10|admin|add|12184|shipment|2-1-1-1-1-2-2-200000-0-0-0-12236-1492293600-1-1-1--0-0--0--0---0-0--1-0--0--0--0--0-100000-1-2179-2-2-400000-351148-48852-0-300000-41--0-0-0-0-1

17/04/2017 02:40:38|admin|add|5|vat|000453-1492293600-1-TM/CK

17/04/2017 02:42:39|admin|edit|5|vat|2-000453-1492293600-1-TM/CK

17/04/2017 02:43:35|admin|edit|5|vat|2-000453-1492293600-1-TM/CK

17/04/2017 02:45:08|admin|edit|5|vat|2-000453-1492293600-1-TM/CK-

17/04/2017 02:55:23|admin|edit|5|vat|2-000453-1492293600-1-TM/CK-

17/04/2017 03:00:02|admin|edit|5|vat|2-000453-1492293600-1-TM/CK-12184

17/04/2017 23:02:52|admin|add|1|receipt_voucher|pt0056-1492552800-thu-5000000-ct99-1-2

17/04/2017 23:24:44|admin|edit|1|receipt_voucher|pt0056-1492552800-thu-4000000-ct99-1-2

17/04/2017 23:26:51|admin|edit|1|receipt_voucher|pt0056-1492552800-thu-3000000-ct99-1-2

17/04/2017 23:27:40|admin|edit|1|receipt_voucher|pt0056-1492552800-thu-3000000-ct99-1-2

17/04/2017 23:39:48|admin|edit|1|receipt_voucher|pt0056-1492552800-thu-4000000-ct99-1-2

17/04/2017 23:41:32|admin|edit|1|receipt_voucher|pt0056-1492552800-thu-3000000-ct99-1-2

18/04/2017 00:35:26|admin|edit|2186|road|9-14-9-5-32.96-0-103-1-0-0-0-0-0-1490911200-1493416800-1

18/04/2017 00:40:55|admin|add|1|export_stock|AA/3-00342-1492552800-1-9091-909-12184

18/04/2017 00:41:55|admin|add|1|payment_voucher|pc005-1492552800-cd-10000-aaa-1-1

18/04/2017 00:42:13|admin|edit|1|payment_voucher|pc005-1492552800-cd-5000-aaa-1-1

18/04/2017 00:43:21|admin|add|2|payment_voucher|aaa-1491429600-dd-5000--1-1

18/04/2017 00:55:44|admin|edit|1|receipt_voucher|pt0056-1492552800-thu-3100000-ct99-1-2

18/04/2017 00:55:56|admin|edit|1|receipt_voucher|pt0056-1492552800-thu-3000000-ct99-1-2

18/04/2017 20:02:18|admin|edit|12184|bill|30000-3-20000-3-70143659-1491084000-1491170400-20000-3-30000-3-1491217200-1491220800

18/04/2017 20:08:12|admin|edit|12184|bill|30000-3-20000-3-70143659-1491084000-1491170400-20000-3-30000-3-1491217200-1491220800-7500000-5849804

18/04/2017 20:31:00|admin|edit|12184|shipment|5-6-3-3-2-30000-3-250-60-0-0-12236-1491084000-0-1-1--0-0--0--0---0-0--1-0--0--0--0--0-200000-4-2181,2182,2183-1-20000-3-7500000-1906196-5849804-0-0

19/04/2017 22:52:10|admin|add|42|vehicleromooc|46-17-1492552800

20/04/2017 19:34:42|admin|add|1|checking_cost|1492639200-000967567-100000-1000000-9-Kiem dinh-1492639200-1524175200-2,3,5-2,3

20/04/2017 21:41:59|admin|edit|1|checking_cost|1492639200-000967567-100000-1000000-9-Kiem dinh-1492639200-1524175200-2,3,5-2,3-5

20/04/2017 21:43:35|admin|edit|1|checking_cost|1492639200-000967567-100000-1000000-9-Kiem dinh-1492639200-1524175200-2,3,5-2,3-5

21/04/2017 18:48:23|admin|edit|21|import_stock|101-1492380000-41-17-1491775200-9-PHỤ TÙNG---3

21/04/2017 19:07:48|admin|edit|3|export_stock|14-1491084000-41-70K 1288-71-3

23/04/2017 22:41:34|admin|lock_oil|12184|shipment|0

23/04/2017 23:03:46|admin|edit|12184|shipment|5-6-3-3-2-20000--250-1-0-0-12236-1491084000-0-1-1--0-0--0--0---0-0--1-0--0--0--0--0-200000-70143659-1491084000-1491170400-20000-3-20000-3-1491217200-1491220800-1-20000--3-4-2181,2182,2183-1-5000000-1631621.2-3368378.8-0-0

23/04/2017 23:06:42|admin|edit|12190|shipment|3-4-50--2-40000--80-5-0-0-12236-1492380000-0-1-1--0-0--0--0---0-0--1-0--0--0--0--0-600000-00978-1492725600-1492898400-2000-3-1000-3-1492930831-1492974000-5-40000--2-12--1-3200000-12277-3200000-0-0

23/04/2017 23:10:17|admin|edit|12189|shipment|3-4-6-0-2-35000--80-0-0-0-12236-1492380000-0-1-1--0-0--0--0---0-0--1-0--0--0--0--0-900000-00534-1492120800-1492725600--1--1-1492729200-1492729200-0-35000---12--1-2800000-0-2800000-0-0

23/04/2017 23:14:15|admin|edit|12188|shipment|3-4-4-51-2-0-1-80-0-0-0-12236-1492380000-0-1-1--0-0--0--0---0-0--1-0--0--0--0--0-200000-0054345-1492898400-1492639200-0-1-0-1-1492642800-1492642800-0-0-1--12--0-0-0-0-0

23/04/2017 23:15:15|admin|edit|12188|shipment|3-4-4-51-2-2059-3-80-5-0-0-12236-1492380000-0-1-1--0-0--0--0---0-0--1-0--0--0--0--0-200000-0054345-1492898400-1492639200-2000-3-2059-3-1492674994-1492721004-5-2000-3-2-12--164720-0-164720-0-0

24/04/2017 21:46:00|admin|add|4|cost_list|BD-Bồi dưỡng-11

24/04/2017 21:46:10|admin|add|5|cost_list|CA-Công an-10

24/04/2017 21:46:24|admin|add|6|cost_list|CD-Cầu đường-6

24/04/2017 21:47:30|admin|edit|12185|shipment|3-4-4-51-2-60356-1-50--0-0-12236-1491861600-0-1-1--0-0--0--0---0-0--1-0--0--0--21--0-200000-70143652-1491861600-1492120800-60320-3-60356-1-1492189976-1492193106--60320-3--4-2192,2194-3017800-2289000-998800-0-0

26/04/2017 22:13:27|admin|add|1|import_stock|1490997600

26/04/2017 22:19:22|admin|edit|1|import_stock|1490997600

26/04/2017 22:19:34|admin|edit|1|import_stock|1490997600

26/04/2017 22:19:58|admin|edit|1|import_stock|1490997600

26/04/2017 22:35:47|admin|edit|3|spare_part|Đá 1x2

26/04/2017 22:35:58|admin|add|4|spare_part|Đá mi

26/04/2017 22:48:42|admin|edit|1|import_stock|1490997600

27/04/2017 14:00:25|admin|add|1|export_stock|1490997600

27/04/2017 14:01:15|admin|edit|1|export_stock|1490997600-AA/MR-8

27/04/2017 14:06:21|admin|edit|1|export_stock|1490997600-AA/MR-8

11/05/2017 13:49:50|admin|add|1|product|AA-01

11/05/2017 13:52:13|admin|edit|1|product|AA-01

11/05/2017 14:14:55|admin|edit|1|product|AA-01

11/05/2017 14:15:46|admin|edit|1|product|AA-01

11/05/2017 14:18:05|admin|edit|1|product|AA-01

11/05/2017 14:21:20|admin|edit|1|product|AA-01

11/05/2017 14:55:00|admin|add|28|customer|dsdss-sds34----------1-

11/05/2017 14:55:21|admin|delete|26|customer|

11/05/2017 14:55:21|admin|delete|27|customer|

11/05/2017 14:55:21|admin|delete|28|customer|

11/05/2017 14:55:35|admin|edit|25|customer|AA-Công ty A-Công ty TNHH MTV AA-8867-a-23232-64342-a@d.das-534-sd-fdf-1-

12/05/2017 08:48:06|admin|add|1|customer|AA-Công ty A-AA---------1-

12/05/2017 08:48:44|admin|add|1|product|A-01

12/05/2017 08:49:33|admin|add|1|sell|1493589600-DH-01-1-Mua hàng

12/05/2017 08:51:26|admin|edit|1|sell|1493589600-DH-01-1-Mua hàng

12/05/2017 09:59:11|admin|edit|1|sell|1493589600-DH-01-1-Mua hàng

12/05/2017 10:00:06|admin|edit|1|sell|1493589600-DH-01-1-Mua hàng

12/05/2017 10:03:21|admin|delete|1|sell|

12/05/2017 10:04:57|admin|add|2|sell|1493589600-DH-01-1-Mua hàng

12/05/2017 10:05:45|admin|edit|2|sell|1493589600-DH-01-1-Mua hàng

12/05/2017 10:18:46|admin|edit|2|sell|1493589600-DH-01-1-Mua hàng

13/05/2017 11:14:17|admin|add|11|cost_list|VC-Vận chuyển

13/05/2017 11:31:59|admin|edit|8|import_stock|1493244000-0025-1493589600-1

13/05/2017 11:38:29|admin|edit|8|import_stock|1493244000-0025-1493589600-1

15/05/2017 10:06:00|admin|edit|1|customer|01635640539-KCN son dong--0-----0---3-

15/05/2017 10:06:59|admin|edit|1|customer|01635640539-KCN son dong--0-----0---2-

15/05/2017 10:07:07|admin|edit|1|customer|01635640539-KCN son dong--0-----0---1-

15/05/2017 13:50:53|admin|edit|8|import_stock|1493244000-0025-1493589600-1

15/05/2017 13:52:14|admin|edit|8|import_stock|1493244000-0025-1493589600-1

15/05/2017 16:02:53|admin|add|1|cost|1493589600-1-CP-500000-00244-1493676000--1

15/05/2017 16:12:27|admin|edit|1|cost|1493589600-1-CP-500000-00244-1493676000-11-1

15/05/2017 16:13:36|admin|edit|1|cost|1493589600-1-CP-500000-00244-1493676000-11-0

15/05/2017 16:15:40|admin|edit|1|cost|1493589600-1-CP-500000-00244-1493676000-11-1

15/05/2017 16:16:02|admin|edit|1|cost|1493589600-1-CP-600000-00244-1493676000-11-0

16/05/2017 10:30:45|admin|add|29|vat|2-00896-1493589600-1-TM-5

16/05/2017 10:30:59|admin|add|3|receipt_voucher|PT02-1493589600-Thu công nợ-500-AA-1-1

16/05/2017 10:32:33|admin|edit|3|receipt_voucher|PT02-1493589600-Thu công nợ-500-AA-2-1

16/05/2017 10:43:39|admin|add|4|payment_voucher|0055-1493589600-TT-500000-cc-1-1

16/05/2017 10:43:57|admin|edit|4|payment_voucher|0055-1493589600-TT-500000-cc-4-1

16/05/2017 15:58:10|admin|add|1|product|AA012

16/05/2017 15:58:43|admin|add|2|sell|1493589600-DH00231-1-Mua hàng

16/05/2017 16:09:13|admin|add|2|product|CC983

16/05/2017 16:09:33|admin|edit|2|sell|1493589600-DH00231-1-Mua hàng

